,tweet_id,tweet_text,verified,followers_count,friends_count,user_created_at,retweet_count
41,1345792077020348417,"As you probably know by now, UCP MLA’s and UCP staffers vacationed outside of Canada.

Should Premier Kenney tell us if any of them have been inoculated with a #COVID19 vaccine? 

Please vote, comment and retweet.",False,1971,2601,2021-01-03 18:00:09,2
42,1345792024650395648,"Spin: hospitals are over capacity ONLY because of #COVID19

Reality: We were overcapacity before #COVID19  but now it's worse. 

Fact: 🇨🇦 has cut hospital beds for decades and ranks near the bottom of the OECD https://t.co/UG496rSKBU https://t.co/4NGifVBPc9",False,132,128,2021-01-03 17:59:56,59
43,1345791793795919872,"JAN 2: #CovidVaccine in Ontario🇨🇦
Cumulative vaccinations: 37269 (+4365)
💉delivered: 148350
💉in freezer: 111081 (74.9%)
Data sources: #COVID19 Canada Open Data Working Group https://t.co/8uubSrKQjG &amp; @covid_canada https://t.co/75cKPUUcsz https://t.co/Y37lOgLaPR",False,3840,848,2021-01-03 17:59:01,112
44,1345791675751391233,"Travellers to Canada must use the #ArriveCan App or website and provide accurate information on their mandatory 14-day quarantine plan on or before entry. Failure to provide accurate information may result in fines up to $750,000 #COVID19 https://t.co/GLgeLIzJIz",False,464,122,2021-01-03 17:58:33,13
45,1345791466690420742,"As you probably know by now, UCP MLA’s and UCP staffers vacationed outside of Canada.

Should Premier Kenney tell us if any of them have been inoculated with a #COVID19 vaccine? 

Please vote, comment and retweet.",False,3529,5001,2021-01-03 17:57:43,2
46,1345791445647572993,"#Breaking: Ontario is reporting #COVID19 outbreaks in an additional 19 long-term care homes, taking the total up to 207 homes with an outbreak across the province. https://t.co/Sn8fjKGqIh",False,15,105,2021-01-03 17:57:38,24
47,1345791253334679555,"Remember last spring we anticipated @FWKMuseum’s knitted #COVID19 might go ‘viral’? 🦠💻📱
Well, it’s taken a while, but Helen’s sinister creation has now made it onto @CBCNews in #Canada! 🇨🇦👏🏼
UPDATE: 🔎 https://t.co/vFVcdtBvbL
#Coronavirus #Pandemic #Ruddington #Textiles",False,401,320,2021-01-03 17:56:53,2
48,1345791186276024322,"Today: I'll be on @checkupcbc with @zchagla talking #COVID19, #vaccines, and public health policy. 

Warm up: ""What you need to know about the COVID-19 #vaccine for Canada"" https://t.co/tv4VFaECp1 cc @stevehowardgk @ianhanomansing @cbcradio https://t.co/6lXLFCGfOX",False,38,167,2021-01-03 17:56:37,7
49,1345791062594359296,"In fact, he went missing completely for 10 days, during which time 73 Albertans died after contracting #COVID19.

#WhereIsKenney trended for days. #ableg 12/13 https://t.co/EdPjmGw2ML",False,34,472,2021-01-03 17:56:07,39
50,1345790806137987072,Has the Federal government of Canada released any numbers on how many Front line Federal gov. workers have contracted or brought in Covid19 to the workplaces @ChrisNatPres @Debi_Daviau,False,656,1616,2021-01-03 17:55:06,0
51,1345790765021200385,"A video that went viral Saturday shows police cracking down on a family’s “illegal” New Year’s Eve party in Gatineau, Quebec, leading to two arrests and six people fined. My report for @DailyCaller:

https://t.co/rO8a3ORIbU

#Canada #PoliceBrutality #COVID19",False,140,384,2021-01-03 17:54:56,0
52,1345790708033200131,"JAN 2: #CovidVaccine in Ontario🇨🇦
Cumulative vaccinations: 37269 (+4365)
💉delivered: 148350
💉in freezer: 111081 (74.9%)
Data sources: #COVID19 Canada Open Data Working Group https://t.co/8uubSrKQjG &amp; @covid_canada https://t.co/75cKPUUcsz https://t.co/Y37lOgLaPR",False,4336,5002,2021-01-03 17:54:43,112
53,1345790695613853696,"@randyhillier Previously provided by health Canada regarding Previous ""flu seasons"" and we understand covid19 mortality rate is NO DIFFERENT than previous years. We understand the LAST study on masks performed by Kelloggs showed masks SPREAD the virus and we understand the message by Canada's",False,1035,652,2021-01-03 17:54:40,0
54,1345790682963865601,"Spin: hospitals are over capacity ONLY because of #COVID19

Reality: We were overcapacity before #COVID19  but now it's worse. 

Fact: 🇨🇦 has cut hospital beds for decades and ranks near the bottom of the OECD https://t.co/UG496rSKBU https://t.co/4NGifVBPc9",False,2244,4580,2021-01-03 17:54:37,59
55,1345790475836518401,"Spin: hospitals are over capacity ONLY because of #COVID19

Reality: We were overcapacity before #COVID19  but now it's worse. 

Fact: 🇨🇦 has cut hospital beds for decades and ranks near the bottom of the OECD https://t.co/UG496rSKBU https://t.co/4NGifVBPc9",False,367,398,2021-01-03 17:53:47,59
56,1345789973795139591,"NEW | N.L. sees active cases drop to single digits as no new cases reported Sunday

https://t.co/49AwuXCuHf

#covid19nfld #cbcnl https://t.co/eR79IdsQ5U",False,4399,4949,2021-01-03 17:51:47,3
57,1345789930052624384,"#COVID19 -19 Model

#Canada (Lockdown) vs #Sweden  (No Lockdowns).

The model measures the rate of change. (Based On Deaths)  

Who's winning? https://t.co/RbwRd0eIqp",False,43,464,2021-01-03 17:51:37,4
58,1345789923601903617,"Spin: hospitals are over capacity ONLY because of #COVID19

Reality: We were overcapacity before #COVID19  but now it's worse. 

Fact: 🇨🇦 has cut hospital beds for decades and ranks near the bottom of the OECD https://t.co/UG496rSKBU https://t.co/4NGifVBPc9",False,560,642,2021-01-03 17:51:36,59
59,1345789897140019210,"JAN 2: #CovidVaccine in Ontario🇨🇦
Cumulative vaccinations: 37269 (+4365)
💉delivered: 148350
💉in freezer: 111081 (74.9%)
Data sources: #COVID19 Canada Open Data Working Group https://t.co/8uubSrKQjG &amp; @covid_canada https://t.co/75cKPUUcsz https://t.co/Y37lOgLaPR",False,2316,2798,2021-01-03 17:51:29,112
60,1345789734686253056,"Travellers to 🇨🇦 must provide accurate information on their mandatory 14-day quarantine plan on or before entry.

Learn more about quarantine planning here: https://t.co/5k0XpFVO47 #COVID19 https://t.co/QIeYukCo7k",False,434,1213,2021-01-03 17:50:50,79
61,1345789712376627200,"What is the cost of MP's &amp; senators denying modern science and attacking Canada's #Democracy with disinformation?

#CdnPoli #HOC #COVID19 #Addiction #Climate #Pollution #HumanRights #HumanTorture #SeaLevelRise #Education #Gender #Healthcare https://t.co/L9qlCIgC2q",False,8393,5904,2021-01-03 17:50:45,0
62,1345789311262703616,"Ontario reports 2,964 new COVID-19 cases and 25 more deaths https://t.co/3sV3BLuIlx https://t.co/iHmL9f1ZfE",True,4483,2269,2021-01-03 17:49:10,8
63,1345789280761896961,"However well-intentioned, Health Canada’s #COVID19 Medical Device Database has created an unintended and misleading impression. 

If you are involved in the importation or distribution of #MedicalDevices related to #COVID in Canada, click here: https://t.co/IPKC3OkyAu https://t.co/mwsp6hUiUd",False,4739,3979,2021-01-03 17:49:02,0
64,1345789221022232578,"JAN 2: #CovidVaccine in Ontario🇨🇦
Cumulative vaccinations: 37269 (+4365)
💉delivered: 148350
💉in freezer: 111081 (74.9%)
Data sources: #COVID19 Canada Open Data Working Group https://t.co/8uubSrKQjG &amp; @covid_canada https://t.co/75cKPUUcsz https://t.co/Y37lOgLaPR",False,1134,2633,2021-01-03 17:48:48,112
65,1345789203343355905,"Okay #onted #Parents so it looks like @Sflecce is saying ""I don't care that numbers will rise through January, you're kids are going back to school"".

#onpoli #Ontario #FireLecce #VoteFordOut2022 #COVID19 @DrZoeHyde @CPHO_Canada

https://t.co/eZW9socHtv",False,146,25,2021-01-03 17:48:44,0
66,1345789191016353792,"We need a government that is responsive to the current situation. With such high #s in the GTA, why are schools being opened to some students? This puts students and workers at risk. #Pivot ⁦@regionofpeel⁩ ⁦@ETFOPeel⁩
⁦@PeelSchools⁩  https://t.co/BLCCTDTBIH",False,413,414,2021-01-03 17:48:41,3
67,1345789083570860033,"NEW | N.L. sees active cases drop to single digits as no new cases reported Sunday

https://t.co/49AwuXCuHf

#covid19nfld #cbcnl https://t.co/eR79IdsQ5U",True,122250,6578,2021-01-03 17:48:15,3
68,1345788983608025088,"You might be entitled to the #CanadaRecovery Caregiving Benefit if you missed work because of #COVID19 school or program closure for:
👉A child under 12
👉A family member who requires supervised care

https://t.co/PiDvmUodhg https://t.co/uYNmfIR2y4",False,224,370,2021-01-03 17:47:51,5
69,1345788900674048002,"Attention travellers: Violating any instructions provided when you entered 🇨🇦 is an offence under the Quarantine Act and could lead to up to six months in prison and/or $750,000 in fines: https://t.co/1w1Shnbnmw #COVID19 https://t.co/Uv9LgJqyhu",False,1363,3390,2021-01-03 17:47:32,141
70,1345788884592910336,"Spin: hospitals are over capacity ONLY because of #COVID19

Reality: We were overcapacity before #COVID19  but now it's worse. 

Fact: 🇨🇦 has cut hospital beds for decades and ranks near the bottom of the OECD https://t.co/UG496rSKBU https://t.co/4NGifVBPc9",False,80,1035,2021-01-03 17:47:28,59
71,1345788713222115328,"In fact, he went missing completely for 10 days, during which time 73 Albertans died after contracting #COVID19.

#WhereIsKenney trended for days. #ableg 12/13 https://t.co/EdPjmGw2ML",False,990,643,2021-01-03 17:46:47,39
72,1345788532485402628,"#Breaking: Ontario is reporting #COVID19 outbreaks in an additional 19 long-term care homes, taking the total up to 207 homes with an outbreak across the province. https://t.co/Sn8fjKGqIh",False,54,339,2021-01-03 17:46:04,24
73,1345788463363272708,"Ontario is reporting 2,964 new cases of #COVID19 Sunday, with another 25 deaths. https://t.co/DvIhLpn08G",False,831,870,2021-01-03 17:45:47,5
74,1345788312745881603,"Spin: hospitals are over capacity ONLY because of #COVID19

Reality: We were overcapacity before #COVID19  but now it's worse. 

Fact: 🇨🇦 has cut hospital beds for decades and ranks near the bottom of the OECD https://t.co/UG496rSKBU https://t.co/4NGifVBPc9",False,1312,1825,2021-01-03 17:45:11,59
75,1345788289018703873,"We need a government that is responsive to the current situation. With such high #s in the GTA, why are schools being opened to some students? This puts students and workers at risk. #Pivot ⁦@regionofpeel⁩ ⁦@ETFOPeel⁩
⁦@PeelSchools⁩  https://t.co/BLCCTDTBIH",False,2925,1335,2021-01-03 17:45:06,3
76,1345788198690066432,"#Breaking: Ontario is reporting #COVID19 outbreaks in an additional 19 long-term care homes, taking the total up to 207 homes with an outbreak across the province. https://t.co/Sn8fjKGqIh",False,563,386,2021-01-03 17:44:44,24
77,1345788162006781954,"#Breaking: Ontario is reporting #COVID19 outbreaks in an additional 19 long-term care homes, taking the total up to 207 homes with an outbreak across the province. https://t.co/Sn8fjKGqIh",False,831,870,2021-01-03 17:44:36,24
78,1345788160001810432,"Ontario reports 2,964 new #COVID19 cases, 25 more deaths /via @globeandmail https://t.co/9ipWtUzQni",False,26480,624,2021-01-03 17:44:35,2
79,1345787891457249281,"#COVID19 vaccine programs are now scaling in Indigenous communities, as prioritized by the National Advisory Committee on Immunization.

""...particularly remote communities, because of inequities such as inadequate infrastructure &amp; access to health care.""

https://t.co/hcQksmbfve",False,140,139,2021-01-03 17:43:31,49
80,1345787820187807753,"This is what worries me about the result of the Rod Phillips, Niki Ashton, Ron Liepert stories about politicians who leave Canada during lockdown, regardless of the why - it will encourage others to break #COVID19 rules or advisories. #cdnpoli #cdnmedia 
 https://t.co/Uccky2Rm3G",False,1102,901,2021-01-03 17:43:14,59
81,1345787772045430784,"@sante_qc @ONThealth @AHS_media @PattyHajdu @CPHO_Canada @CMOH_Alberta @DrBonnieHenry
As demand abates for covid19 vaccines in Canada, seniors and healthcare professionals may be vaccinated with an alternate second technology. Dual protection!
@pfizer @JanssenCanada @moderna_tx",False,233,187,2021-01-03 17:43:03,0
82,1345787732552011785,"#Breaking: Ontario is reporting #COVID19 outbreaks in an additional 19 long-term care homes, taking the total up to 207 homes with an outbreak across the province. https://t.co/Sn8fjKGqIh",False,656,1616,2021-01-03 17:42:53,24
83,1345787643162992641,"JAN 2: #CovidVaccine in Ontario🇨🇦
Cumulative vaccinations: 37269 (+4365)
💉delivered: 148350
💉in freezer: 111081 (74.9%)
Data sources: #COVID19 Canada Open Data Working Group https://t.co/8uubSrKQjG &amp; @covid_canada https://t.co/75cKPUUcsz https://t.co/Y37lOgLaPR",False,211,382,2021-01-03 17:42:32,112
84,1345787574783246336,"Ontario reports 2,964 new COVID-19 cases and 25 more deaths | CBC News https://t.co/IbXuodo8Tc",False,6,0,2021-01-03 17:42:16,0
85,1345787414590021633,"Today’s #COVID19 in 🇨🇦 info and updates:

➡️#GOC website on #coronavirus disease: https://t.co/IZt05ChWwV 
➡️COVID-19 Situational Awareness Dashboard: https://t.co/MldymxxJKe
➡️PHAC Detailed Epidemiological Summary of COVID-19 in Canada report: https://t.co/oNd61txl1o",False,3533,1319,2021-01-03 17:41:37,12
86,1345787289348280320,"@globalnews #Propaganda &amp; #psychologicalwarfare on #Canadians. @csiscanada @CRTCeng 
➡️1.5% of #Canadians have been diagnosed w #COVID19 
Jan. 2nd @GovCanHealth: 
➡️.2% Active cases in #Cdn pop #Canada
➡️4.8% hospitalization rate in 1 yr 
➡️4% + rate for 13+ million #Canadians tested https://t.co/4uJYeKZIRR",False,624,2059,2021-01-03 17:41:07,0
87,1345787280682840069,"Today: I'll be on @checkupcbc with @zchagla talking #COVID19, #vaccines, and public health policy. 

Warm up: ""What you need to know about the COVID-19 #vaccine for Canada"" https://t.co/tv4VFaECp1 cc @stevehowardgk @ianhanomansing @cbcradio https://t.co/6lXLFCGfOX",False,3149,3282,2021-01-03 17:41:05,7
88,1345787181030248449,"Today: I'll be on @checkupcbc with @zchagla talking #COVID19, #vaccines, and public health policy. 

Warm up: ""What you need to know about the COVID-19 #vaccine for Canada"" https://t.co/tv4VFaECp1 cc @stevehowardgk @ianhanomansing @cbcradio https://t.co/6lXLFCGfOX",False,2493,1180,2021-01-03 17:40:42,7
89,1345787127997599745,"Ontario reports 2,964 new COVID-19 cases and 25 more deaths https://t.co/3sV3BLuIlx https://t.co/iHmL9f1ZfE",False,26,177,2021-01-03 17:40:29,8
90,1345787088835284992,"#trudeau and @PattyHajdu, who both heavily mismanaged Canada's #covid19 response, only remain in office due to #MSM helping them cover up their lethal mistakes.

Canadians should be infuriated #cbc and #ctvnews are keeping them in the dark.

#COVID19Ontario #cdnpoli",False,535,715,2021-01-03 17:40:20,22
91,1345787053137530880,"This is what worries me about the result of the Rod Phillips, Niki Ashton, Ron Liepert stories about politicians who leave Canada during lockdown, regardless of the why - it will encourage others to break #COVID19 rules or advisories. #cdnpoli #cdnmedia 
 https://t.co/Uccky2Rm3G",False,3533,1319,2021-01-03 17:40:11,59
92,1345787049211617280,"This is what worries me about the result of the Rod Phillips, Niki Ashton, Ron Liepert stories about politicians who leave Canada during lockdown, regardless of the why - it will encourage others to break #COVID19 rules or advisories. #cdnpoli #cdnmedia 
 https://t.co/Uccky2Rm3G",False,4692,4998,2021-01-03 17:40:10,59
93,1345786929099452416,"JAN 2: #CovidVaccine in Ontario🇨🇦
Cumulative vaccinations: 37269 (+4365)
💉delivered: 148350
💉in freezer: 111081 (74.9%)
Data sources: #COVID19 Canada Open Data Working Group https://t.co/8uubSrKQjG &amp; @covid_canada https://t.co/75cKPUUcsz https://t.co/Y37lOgLaPR",False,18568,8465,2021-01-03 17:39:42,112
94,1345786821490434048,"Spin: hospitals are over capacity ONLY because of #COVID19

Reality: We were overcapacity before #COVID19  but now it's worse. 

Fact: 🇨🇦 has cut hospital beds for decades and ranks near the bottom of the OECD https://t.co/UG496rSKBU https://t.co/4NGifVBPc9",False,4399,4949,2021-01-03 17:39:16,59
95,1345786801089171456,Well worth reading. Maybe we’re all naive enough to think 2020 and the worst is behind us. Yikes #COVID19 #Canada #Canadian https://t.co/rkjTBeek6L,False,153,528,2021-01-03 17:39:11,0
96,1345786688237424640,"Street Free Investment Club is a COVID19 Baby,started on 1st July during the lockdown by our Executive Director @yesigye CEO @BravoShoes who was joined by over 450 Ugandans across Uganda and the diaspora including UK,US,Canada, UAE,Qatar, Afganistan etc",False,20,15,2021-01-03 17:38:44,0
97,1345786390802530306,"Today: I'll be on @checkupcbc with @zchagla talking #COVID19, #vaccines, and public health policy. 

Warm up: ""What you need to know about the COVID-19 #vaccine for Canada"" https://t.co/tv4VFaECp1 cc @stevehowardgk @ianhanomansing @cbcradio https://t.co/6lXLFCGfOX",False,4953,4598,2021-01-03 17:37:33,7
98,1345786387023458304,"Today: I'll be on @checkupcbc with @zchagla talking #COVID19, #vaccines, and public health policy. 

Warm up: ""What you need to know about the COVID-19 #vaccine for Canada"" https://t.co/tv4VFaECp1 cc @stevehowardgk @ianhanomansing @cbcradio https://t.co/6lXLFCGfOX",False,2584,1066,2021-01-03 17:37:32,7
99,1345786014002921474,"Today: I'll be on @checkupcbc with @zchagla talking #COVID19, #vaccines, and public health policy. 

Warm up: ""What you need to know about the COVID-19 #vaccine for Canada"" https://t.co/tv4VFaECp1 cc @stevehowardgk @ianhanomansing @cbcradio https://t.co/6lXLFCGfOX",True,7957,4104,2021-01-03 17:36:03,7
