,tweet_id,tweet_text,verified,followers_count,friends_count,user_created_at,retweet_count
71,1345829934674022400,"The U.S. death toll from COVID-19 has surpassed 350,000. Here's a roundup of COVID-19 news in Canada and around the world. https://t.co/P85iOaWXVx",False,341,795,2021-01-03 20:30:35,15
72,1345829859709349894,"Canada’s hospital/ICU bed situation was bad even before #COVID19, &amp; has gone from bad to worse. As the population grew, beds actually DECREASED.
Capacity needs to increase permanently to reduce backlog/waitlists &amp; end ‘hallway’ medicine.🏥🧵⬇️ https://t.co/g2m1bLAdEU",False,222,186,2021-01-03 20:30:17,77
73,1345829772392325123,"Canada’s hospital/ICU bed situation was bad even before #COVID19, &amp; has gone from bad to worse. As the population grew, beds actually DECREASED.
Capacity needs to increase permanently to reduce backlog/waitlists &amp; end ‘hallway’ medicine.🏥🧵⬇️ https://t.co/g2m1bLAdEU",False,1538,950,2021-01-03 20:29:56,77
74,1345829656981811200,"Fed. gov't considering whether to deny a new #COVID19 #quarantine benefit to people who have travelled overseas. #Canada Recovery Sickness Benefit offers $500 per wk for people unable to work because they must quarantine during pandemic, for max of 2 wks.
https://t.co/qPqHqEY12a https://t.co/oIYIDIYtLG",False,51,130,2021-01-03 20:29:29,5
75,1345829297404174337,#COVID19 has forced big changes on med schools. Will some newly graduated doctors miss out on key experience? by @MultanMichael  https://t.co/RR4bTv5fEL via @torontostar @vivianwltsang #cdnhealth #MedEd,True,118072,1848,2021-01-03 20:28:03,2
76,1345829175043743744,"The U.S. death toll from COVID-19 has surpassed 350,000. Here's a roundup of COVID-19 news in Canada and around the world. https://t.co/P85iOaWXVx",False,38,171,2021-01-03 20:27:34,15
77,1345828993547849729,"Since Dec 19 (2 weeks ago), there have been +100K new cases, and +1K people killed from #COVID19 in Canada.

Models are predicting 150K deaths in the next MONTH alone in the US.

This is catastrophically bad.",False,149,821,2021-01-03 20:26:51,0
78,1345828931006468096,"Spin: hospitals are over capacity ONLY because of #COVID19

Reality: We were overcapacity before #COVID19  but now it's worse. 

Fact: 🇨🇦 has cut hospital beds for decades and ranks near the bottom of the OECD https://t.co/UG496rSKBU https://t.co/4NGifVBPc9",False,290,455,2021-01-03 20:26:36,90
79,1345828648415342593,"NEW | N.L. sees active cases drop to single digits as no new cases reported Sunday

https://t.co/49AwuXCuHf

#covid19nfld #cbcnl https://t.co/eR79IdsQ5U",False,347,769,2021-01-03 20:25:28,5
80,1345828330629578752,"In fact, he went missing completely for 10 days, during which time 73 Albertans died after contracting #COVID19.

#WhereIsKenney trended for days. #ableg 12/13 https://t.co/EdPjmGw2ML",False,282,440,2021-01-03 20:24:12,50
81,1345828247506997248,"Wearing a non-medical mask?
-It should fit securely with ties or ear loops
-Change it asap if it’s dirty
-It should cover your nose and mouth comfortably without gaping.

Learn more: https://t.co/mHziNGWJJ7 #COVID19 https://t.co/coJDguVvt6",False,1528,2827,2021-01-03 20:23:53,207
82,1345828202179153921,"This is what worries me about the result of the Rod Phillips, Niki Ashton, Ron Liepert stories about politicians who leave Canada during lockdown, regardless of the why - it will encourage others to break #COVID19 rules or advisories. #cdnpoli #cdnmedia 
 https://t.co/Uccky2Rm3G",False,4792,5273,2021-01-03 20:23:42,63
83,1345828163713183744,"Canada’s hospital/ICU bed situation was bad even before #COVID19, &amp; has gone from bad to worse. As the population grew, beds actually DECREASED.
Capacity needs to increase permanently to reduce backlog/waitlists &amp; end ‘hallway’ medicine.🏥🧵⬇️ https://t.co/g2m1bLAdEU",False,404,2286,2021-01-03 20:23:33,77
84,1345828154934345728,"A fair prediction of concerns on many of our minds. Canada needs an aggressive, expansive vaccine strategy - both acquisition &amp; implementation. #CovidVaccine #COVID19 https://t.co/at2cRAoeNW",False,384,1870,2021-01-03 20:23:31,1
85,1345827884519178242,"This thread is a must-read for Canada’s #COVID19 situation in 2021.

#COVID19BC #canpoli #bcpoli #bced #bcbiz https://t.co/MASUxYGhKv",False,384,1870,2021-01-03 20:22:26,1
86,1345827425184264193,"JAN 2: #CovidVaccine in Ontario🇨🇦
Cumulative vaccinations: 37269 (+4365)
💉delivered: 148350
💉in freezer: 111081 (74.9%)
Data sources: #COVID19 Canada Open Data Working Group https://t.co/8uubSrKQjG &amp; @covid_canada https://t.co/75cKPUUcsz https://t.co/Y37lOgLaPR",False,287,547,2021-01-03 20:20:37,131
87,1345827212222722048,Latest data as of Dec 18 from @GovCanHealth : Nearly half of #COVID19 cases at that time were among those 39 or younger. Nearly one in five cases among those in their 20s. Source: https://t.co/UuKhljTarH https://t.co/o5jZqrkiav,False,92,2693,2021-01-03 20:19:46,10
88,1345826861301944320,"Wondering how you can help with Canada's #COVID19 response? Check out the National COVID-19 Volunteer Recruitment Campaign if you can help with: 

- case tracking
- contact tracing
- health system surge capacity
- case data collection and reporting

https://t.co/YkohwHSjM6",False,5368,5867,2021-01-03 20:18:22,609
89,1345826848891015169,"There is a lot of information out there about #COVID19. Get the facts straight.
Follow @GovCanHealth and @CPHO_Canada
Visit: https://t.co/0umz7s5l7s 
Download #GoC’s app: https://t.co/ehzBlD4a8V https://t.co/lQV66c80rP",False,5368,5867,2021-01-03 20:18:19,42
90,1345826824131997697,"The #COVID19 pandemic is new and unexpected. It’s normal to feel sad, stressed, confused, scared or worried. You’re not alone – ask for help if you feel overwhelmed. More info and resources: https://t.co/P6xVsHLLBq
#MentalHealth https://t.co/RDeaaQJS2m",False,5368,5867,2021-01-03 20:18:13,300
91,1345826720495013889,"Measures for travellers entering Canada are in place to protect the health and safety of Canadians, especially those who are most vulnerable. Get all of the details on travel requirements here: https://t.co/7gxHpiEzD4 #flattenthecurve #COVID19 https://t.co/THdyFc84hD",False,5368,5867,2021-01-03 20:17:49,68
92,1345826707043983363,"JAN 2: #CovidVaccine in Ontario🇨🇦
Cumulative vaccinations: 37269 (+4365)
💉delivered: 148350
💉in freezer: 111081 (74.9%)
Data sources: #COVID19 Canada Open Data Working Group https://t.co/8uubSrKQjG &amp; @covid_canada https://t.co/75cKPUUcsz https://t.co/Y37lOgLaPR",False,88,748,2021-01-03 20:17:45,131
93,1345826625548660736,"The U.S. death toll from COVID-19 has surpassed 350,000. Here's a roundup of COVID-19 news in Canada and around the world. https://t.co/P85iOaWXVx",False,157,114,2021-01-03 20:17:26,15
94,1345826618585989120,"Reminder: Avoid non-essential travel outside 🇨🇦
 
🔸  Movement restrictions could occur without warning and prevent your return to Canada
🔸  There are no plans for further repatriation flights during the #COVID19 pandemic

https://t.co/oUty0nMWiE https://t.co/iQUR9BcjUL",False,5368,5867,2021-01-03 20:17:24,332
95,1345826296115257344,"Here's how to find my 3 regular threads on C19 deaths in #Canada

Search @MoriartyLab plus one of these phrases:

1. Weekly Thurs/Fri full update: ""1 of every #Canadians with #COVID19 has died since Feb""

See next tweet for instructions on finding daily posts",False,291,1524,2021-01-03 20:16:07,4
96,1345826269993250816,"The bigger question:  what was #CCP attempting to achieve by playing with COVID19 in their lab?  Was it derived from SARS samples stolen from Canada's Winnipeg lab? Germ warfare development/trial? Lots of questions, actually. https://t.co/h500FRKZkG",False,757,849,2021-01-03 20:16:01,0
97,1345826225911164929,"Canada’s hospital/ICU bed situation was bad even before #COVID19, &amp; has gone from bad to worse. As the population grew, beds actually DECREASED.
Capacity needs to increase permanently to reduce backlog/waitlists &amp; end ‘hallway’ medicine.🏥🧵⬇️ https://t.co/g2m1bLAdEU",False,2141,874,2021-01-03 20:15:51,77
98,1345825764416094209,"Spin: hospitals are over capacity ONLY because of #COVID19

Reality: We were overcapacity before #COVID19  but now it's worse. 

Fact: 🇨🇦 has cut hospital beds for decades and ranks near the bottom of the OECD https://t.co/UG496rSKBU https://t.co/4NGifVBPc9",False,6292,5938,2021-01-03 20:14:01,90
